ticket	field	old_string	new_string	rule	note
T-611	acceptance	docs/	-	manual	parent file; directory path; idx 2; folder mention of the retired root; suggest documentation_v2/ where the sentence is about the documentation tree, keep where it narrates the past
T-612	notes	docs/specs/Mission_Creator_Architecture/t092_2_mod_compile_route.md	documentation_v2/tickets/specs/t092_2_mod_compile_route.md	rewrite	parent file; path; followed by line refs :103; manifest move
T-612	notes	docs/specs/Mission_Creator_Architecture/t068_12_mod_player_loadout_equip.md	documentation_v2/tickets/specs/t068_12_mod_player_loadout_equip.md	rewrite	parent file; path; followed by line refs :31,90,140,153; manifest move
T-612	notes	docs/specs/Mission_Creator_Architecture/t068_14_phase2_e2e_gate.md	documentation_v2/tickets/specs/t068_14_phase2_e2e_gate.md	rewrite	parent file; path; followed by line refs :43; manifest move
T-612	notes	docs/platform/PLAYTEST_RUNBOOK.md	documentation_v2/runbooks/two_client_playtest/README.md	rewrite	parent file; path; followed by line refs :904; manifest move+rename
T-612	current_state	PLAYTEST_RUNBOOK.md	documentation_v2/runbooks/two_client_playtest/README.md	rewrite	parent file; bare basename of docs/platform/PLAYTEST_RUNBOOK.md; idx 3; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-612	owns	docs/specs/Mission_Creator_Architecture	documentation_v2/tickets/specs	rewrite	parent file; directory own — needs mapping + overlap check; idx 5; directory own (shipped ticket, so no open-ticket overlap): the folder's ticket specs land in documentation_v2/tickets/specs/ (flat, shared with every other spec); its live docs land in documentation_v2/website/frontend/apps/editor/ and its stubs and design history in documentation_v2/archive/; no open ticket owns any of them
T-615	summary	DOCUMENTATION_STANDARDS.md	documentation_v2/standards/documentation_standards.md	rewrite	parent file; bare basename of docs/platform/DOCUMENTATION_STANDARDS.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-615	notes	docs/platform/DOCUMENTATION_STANDARDS.md	documentation_v2/standards/documentation_standards.md	rewrite	parent file; path; manifest move+rename
T-615	notes	docs/specs/Mission_Creator_Architecture/t123_documentation_standards_rollout.md	-	manual	parent file; never tracked at this path; the file is docs/platform/t123_documentation_standards_rollout.md; followed by line refs :119; the real file is docs/platform/t123_documentation_standards_rollout.md; suggest documentation_v2/tickets/specs/t123_documentation_standards_rollout.md
T-615	notes	docs/	-	manual	parent file; directory path; folder mention of the retired root; suggest documentation_v2/ where the sentence is about the documentation tree, keep where it narrates the past
T-615	notes	docs/	-	manual	parent file; directory path; folder mention of the retired root; suggest documentation_v2/ where the sentence is about the documentation tree, keep where it narrates the past
T-615	notes	docs/	-	manual	parent file; directory path; folder mention of the retired root; suggest documentation_v2/ where the sentence is about the documentation tree, keep where it narrates the past
T-615	notes	docs/	-	manual	parent file; directory path; folder mention of the retired root; suggest documentation_v2/ where the sentence is about the documentation tree, keep where it narrates the past
T-615	approach	docs/	-	manual	parent file; directory path; idx 1; folder mention of the retired root; suggest documentation_v2/ where the sentence is about the documentation tree, keep where it narrates the past
T-615	acceptance	docs/	-	manual	parent file; directory path; idx 1; folder mention of the retired root; suggest documentation_v2/ where the sentence is about the documentation tree, keep where it narrates the past
T-615	owns	docs/platform/DOCUMENTATION_STANDARDS.md	documentation_v2/standards/documentation_standards.md	rewrite	parent file; path; idx 0; manifest move+rename
T-615	owns	docs/specs/Mission_Creator_Architecture/t123_documentation_standards_rollout.md	-	manual	parent file; never tracked at this path; the file is docs/platform/t123_documentation_standards_rollout.md; idx 1; the real file is docs/platform/t123_documentation_standards_rollout.md; suggest documentation_v2/tickets/specs/t123_documentation_standards_rollout.md
T-620	notes	docs/platform/PLATFORM_FACTORY.md	documentation_v2/runbooks/factory_waves/README.md	rewrite	parent file; path; manifest move+rename
T-620	owns	docs/platform/CODING_STANDARDS.md	documentation_v2/standards/coding_standards/README.md	rewrite	parent file; path; idx 5; manifest move+rename
T-621	notes	CODING_STANDARDS.md	documentation_v2/standards/coding_standards/README.md	rewrite	parent file; bare basename of docs/platform/CODING_STANDARDS.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-621	notes	CODING_STANDARDS.md	documentation_v2/standards/coding_standards/README.md	rewrite	parent file; bare basename of docs/platform/CODING_STANDARDS.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-621	requirement	CODING_STANDARDS.md	documentation_v2/standards/coding_standards/README.md	rewrite	parent file; bare basename of docs/platform/CODING_STANDARDS.md; idx 0; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-623	notes	CODING_STANDARDS.md	documentation_v2/standards/coding_standards/README.md	rewrite	parent file; bare basename of docs/platform/CODING_STANDARDS.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-639	notes	t090_render_lod_contract.md	-	keep	parent file; bare basename of docs/specs/Mission_Creator_Architecture/t090_render_lod_contract.md; the basename stays (documentation_v2/tickets/specs/t090_render_lod_contract.md)
T-646	notes	gap_analysis.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/eden_gap_analysis.md	rewrite	parent file; bare basename of docs/specs/Mission_Creator_Architecture/eden/gap_analysis.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-653	summary	EDITOR_GATE_RUNBOOK.md	documentation_v2/runbooks/editor_gates.md	rewrite	parent file; bare basename of docs/website/EDITOR_GATE_RUNBOOK.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-653	spec	docs/specs/ideas/t653_headless_screenshot.md	documentation_v2/tickets/specs/t653_headless_screenshot.md	rewrite	parent file; path; manifest move
T-653	plan	docs/plans/t-653_plan.md	documentation_v2/tickets/plans/t-653_plan.md	rewrite	parent file; path; manifest move
T-653	notes	docs/website/EDITOR_GATE_RUNBOOK.md	documentation_v2/runbooks/editor_gates.md	rewrite	parent file; path; manifest move+rename
T-653	notes	EDITOR_GATE_RUNBOOK.md	documentation_v2/runbooks/editor_gates.md	rewrite	parent file; bare basename of docs/website/EDITOR_GATE_RUNBOOK.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-653	context	docs/website/EDITOR_GATE_RUNBOOK.md	documentation_v2/runbooks/editor_gates.md	rewrite	parent file; path; idx 1; manifest move+rename
T-653	context	docs/platform/known-bugs/KB-002-editor-gate-boot-wedge.md	documentation_v2/known_bugs/kb_002_editor_gate_boot_wedge.md	rewrite	parent file; path; idx 1; manifest move+rename
T-653	verify	docs/website/EDITOR_GATE_RUNBOOK.md	documentation_v2/runbooks/editor_gates.md	rewrite	parent file; path; idx 0; manifest move+rename
T-653	owns	docs/website/EDITOR_GATE_RUNBOOK.md	documentation_v2/runbooks/editor_gates.md	rewrite	parent file; path; idx 0; manifest move+rename
T-653	owns	docs/platform/known-bugs/KB-002-editor-gate-boot-wedge.md	documentation_v2/known_bugs/kb_002_editor_gate_boot_wedge.md	rewrite	parent file; path; idx 1; manifest move+rename
T-654	spec	docs/specs/existing/t654_variant_inclusion.md	documentation_v2/tickets/specs/t654_variant_inclusion.md	rewrite	parent file; path; manifest move
T-654	plan	docs/plans/t-654_plan.md	documentation_v2/tickets/plans/t-654_plan.md	rewrite	parent file; path; manifest move
T-654	notes	gap_analysis.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/eden_gap_analysis.md	rewrite	parent file; bare basename of docs/specs/Mission_Creator_Architecture/eden/gap_analysis.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-662	notes	interactions.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/interactions/README.md	rewrite	parent file; bare basename of docs/specs/Mission_Creator_Architecture/eden/interactions.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-663	notes	gap_analysis.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/eden_gap_analysis.md	rewrite	parent file; bare basename of docs/specs/Mission_Creator_Architecture/eden/gap_analysis.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-672	notes	gap_analysis.md	documentation_v2/website/frontend/apps/editor/eden_editor_reference/eden_gap_analysis.md	rewrite	parent file; bare basename of docs/specs/Mission_Creator_Architecture/eden/gap_analysis.md; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-673	spec	docs/specs/existing/t673_marker_style_reader.md	documentation_v2/tickets/specs/t673_marker_style_reader.md	rewrite	parent file; path; manifest move
T-673	plan	docs/plans/t-673_plan.md	documentation_v2/tickets/plans/t-673_plan.md	rewrite	parent file; path; manifest move
T-674	spec	docs/specs/existing/t674_slot_identity_wire.md	documentation_v2/tickets/specs/t674_slot_identity_wire.md	rewrite	parent file; path; manifest move
T-674	plan	docs/plans/t-674_plan.md	documentation_v2/tickets/plans/t-674_plan.md	rewrite	parent file; path; manifest move
T-674.1	spec	docs/specs/existing/t674_slot_identity_wire.md	documentation_v2/tickets/specs/t674_slot_identity_wire.md	rewrite	child file; path; manifest move
T-674.1	plan	docs/plans/t-674_1_plan.md	documentation_v2/tickets/plans/t-674_1_plan.md	rewrite	child file; path; manifest move
T-674.2	spec	docs/specs/existing/t674_slot_identity_wire.md	documentation_v2/tickets/specs/t674_slot_identity_wire.md	rewrite	child file; path; manifest move
T-674.2	plan	docs/plans/t-674_2_plan.md	documentation_v2/tickets/plans/t-674_2_plan.md	rewrite	child file; path; manifest move
T-675	spec	docs/specs/existing/t675_vehicle_roster_wire.md	documentation_v2/tickets/specs/t675_vehicle_roster_wire.md	rewrite	parent file; path; manifest move
T-675	plan	docs/plans/t-675_plan.md	documentation_v2/tickets/plans/t-675_plan.md	rewrite	parent file; path; manifest move
T-675.1	spec	docs/specs/existing/t675_vehicle_roster_wire.md	documentation_v2/tickets/specs/t675_vehicle_roster_wire.md	rewrite	child file; path; manifest move
T-675.1	plan	docs/plans/t-675_1_plan.md	documentation_v2/tickets/plans/t-675_1_plan.md	rewrite	child file; path; manifest move
T-675.2	spec	docs/specs/existing/t675_vehicle_roster_wire.md	documentation_v2/tickets/specs/t675_vehicle_roster_wire.md	rewrite	child file; path; manifest move
T-675.2	plan	docs/plans/t-675_2_plan.md	documentation_v2/tickets/plans/t-675_2_plan.md	rewrite	child file; path; manifest move
T-676	spec	docs/specs/existing/t676_trigger_runtime.md	documentation_v2/tickets/specs/t676_trigger_runtime.md	rewrite	parent file; path; manifest move
T-676	plan	docs/plans/t-676_plan.md	documentation_v2/tickets/plans/t-676_plan.md	rewrite	parent file; path; manifest move
T-677	spec	docs/specs/existing/t677_waypoint_runtime.md	documentation_v2/tickets/specs/t677_waypoint_runtime.md	rewrite	parent file; path; manifest move
T-677	plan	docs/plans/t-677_plan.md	documentation_v2/tickets/plans/t-677_plan.md	rewrite	parent file; path; manifest move
T-678	spec	docs/specs/existing/t678_group_ai_state.md	documentation_v2/tickets/specs/t678_group_ai_state.md	rewrite	parent file; path; manifest move
