source	target	action	class	writer	note
docs/specs/website_reorg/plan.md	documentation_v2/tickets/specs/t934_website_reorganisation_program.md	move+rename	frozen	-	spec of T-934, T-934.1, T-934.2, T-934.3, T-934.4, T-934.5, T-934.6, T-934.7, T-934.8, T-934.9, T-934.10, T-934.11, T-934.12, T-934.13, T-934.14, T-934.15, T-934.16; T-934.16 notes
docs/specs/website_reorg/website_architecture_audit.md	documentation_v2/archive/audits/website_architecture_audit.md	archive	archive	-	-
docs/tools/editor_capture.md	documentation_v2/runbooks/editor_capture.md	move	live-rewrite	F14	section pin §2 (tools_v2/developer-tools/src/browser_testing/cdp.rs:106)
docs/verification/api_v2/completion_plan.md	documentation_v2/website/api_v2/verification/completion_plan.md	move	evidence	-	-
docs/verification/api_v2/event_administration.md	documentation_v2/website/api_v2/verification/event_administration.md	move	evidence	-	-
docs/verification/api_v2/event_eligibility_allocation.md	documentation_v2/website/api_v2/verification/event_eligibility_allocation.md	move	evidence	-	-
docs/verification/api_v2/fleet_command_ledger.md	documentation_v2/website/api_v2/verification/fleet_command_ledger.md	move	evidence	-	-
docs/verification/api_v2/identity_transactions.md	documentation_v2/website/api_v2/verification/identity_transactions.md	move	evidence	-	-
docs/verification/api_v2/live_occupancy.md	documentation_v2/website/api_v2/verification/live_occupancy.md	move	evidence	-	-
docs/verification/api_v2/machine_credentials.md	documentation_v2/website/api_v2/verification/machine_credentials.md	move	evidence	-	-
docs/verification/api_v2/mission_artifacts.md	documentation_v2/website/api_v2/verification/mission_artifacts.md	move	evidence	-	-
docs/verification/api_v2/progress_checkpoint.md	documentation_v2/website/api_v2/verification/progress_checkpoint.md	move	evidence	-	resume file of the api_v2 completion program (operator memory points here)
docs/verification/api_v2/property_test_evidence.md	documentation_v2/website/api_v2/verification/property_test_evidence.md	move	evidence	-	-
docs/verification/api_v2/remaining_milestones.md	documentation_v2/website/api_v2/verification/remaining_milestones.md	move	evidence	-	-
docs/verification/api_v2/requirements.json	documentation_v2/website/api_v2/verification/requirements.json	move	evidence	-	api-readiness register, pinned by REGISTER (tools_v2/xtask/src/verifications/api_readiness/register.rs:10)
docs/verification/api_v2/reservation_attendance.md	documentation_v2/website/api_v2/verification/reservation_attendance.md	move	evidence	-	-
docs/verification/api_v2/reservation_mutation_guards.md	documentation_v2/website/api_v2/verification/reservation_mutation_guards.md	move	evidence	-	-
docs/verification/api_v2/reservation_transaction_design.md	documentation_v2/website/api_v2/verification/reservation_transaction_design.md	move	evidence	-	-
docs/verification/equipment-vehicle-export/README.md	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/README.md	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept); evidence narrative README without a Contents section (the plan's F11 row owns the evidence index)
docs/verification/equipment-vehicle-export/acceptance-cases.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/acceptance-cases.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/audit-dispositions.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/audit-dispositions.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/iifs_inventory_storage.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/iifs_inventory_storage.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/m16_fire_modes.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/m16_fire_modes.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/m997_catalog_mass.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/m997_catalog_mass.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/m997_mass_cargo_fuel.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/m997_mass_cargo_fuel.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/morphine_effect.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/morphine_effect.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/mortar_default_projectile.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/mortar_default_projectile.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/radio_transceivers.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/radio_transceivers.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/saline_effect.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/saline_effect.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/before-after/terminal_magazine.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/before-after/terminal_magazine.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/coverage-summary.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/coverage-summary.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/equipment/attachments.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/equipment/attachments.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/equipment/identity-and-indexes.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/equipment/identity-and-indexes.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/equipment/items.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/equipment/items.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/equipment/magazines.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/equipment/magazines.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/equipment/optics.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/equipment/optics.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/equipment/projectiles.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/equipment/projectiles.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/equipment/weapons.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/equipment/weapons.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/inventory.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/inventory.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/field-mapping/vehicles/vehicles.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/field-mapping/vehicles/vehicles.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/legacy-input-manifest.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/legacy-input-manifest.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/legacy-resource-inventory.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/legacy-resource-inventory.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/legacy-resource-inventory/guid-prefix-0-through-3.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/legacy-resource-inventory/guid-prefix-0-through-3.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/legacy-resource-inventory/guid-prefix-4-through-7.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/legacy-resource-inventory/guid-prefix-4-through-7.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/legacy-resource-inventory/guid-prefix-8-through-b.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/legacy-resource-inventory/guid-prefix-8-through-b.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/legacy-resource-inventory/guid-prefix-c-through-f.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/legacy-resource-inventory/guid-prefix-c-through-f.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/publication.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/publication.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/repeatability.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/repeatability.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/source-code-manifest.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/source-code-manifest.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/source-reader-verification.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/source-reader-verification.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/unresolved-localization.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/unresolved-localization.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/validation-summary.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/validation-summary.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
docs/verification/equipment-vehicle-export/workbench-compilation.json	documentation_v2/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/verification/workbench-compilation.json	move	evidence	-	mirror of the exporter code folder apps/mod/tbd-export/Scripts/WorkbenchGame/EquipmentVehicleExport/ (apps/ dropped, spellings kept)
